session_id,user_id,post_id,creator_id,referrer_platform,utm_source,utm_medium,utm_campaign,utm_content,landing_page,session_start_ts,device,country,city,ip_anonymized,pageviews,bounce,time_on_site_sec,clicked_signup,gclid
S39L47LYY,UUJJTE46I,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09T16:00:43.598697+00:00Z,Android,GB,London,192.0.2.190,1,False,80,True,
SQ3FDM5FC,UDYDIX5OQ,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09T00:03:00.195656+00:00Z,Android,United Kingdom,Glasgow,192.0.2.93,3,False,9,False,
SNKK0HLK5,URN77QU5J,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08T12:38:54.219820+00:00Z,iOS,GB,London,192.0.2.124,1,False,60,False,
S8MXU0DOF,UEL3K51VW,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,08/03/2025 16:00,iOS,GB,Madrid,192.0.2.7,4,False,0,False,
SR55PA90Z,UDW9LHNXY,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 04:29:54,iOS,GB,Dublin,192.0.2.115,5,False,22,False,GXUWIWS9LN9
S0BRSX3CK,UOCOZO34E,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,09/03/2025 21:09,Android,GB,London,192.0.2.45,3,False,2,False,
SN73KCTXI,UTI3IG59Z,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10T01:02:15.176862+00:00Z,iOS,ES,Birmingham,192.0.2.48,2,False,74,False,
S1861EZ31,UYDI59DJL,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/blog/creator-stories,09/03/2025 15:57,iOS,GB,Manchester,192.0.2.159,1,False,23,False,
SQ52ZKIZK,UM1U39N9A,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/pricing,2025-03-08 09:07:42,Android,GB,Manchester,192.0.2.112,1,False,21,False,
S1RB1HQAJ,U1WP0YHTV,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-08 17:11:24,iOS,GB,Dublin,192.0.2.50,3,False,7,False,
S0E1FDJSJ,U7K0ZUJ88,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-08 23:32:37,iOS,IE,London,192.0.2.187,1,False,17,False,
SA6JHENEG,UUQKS10M7,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09 10:39:48,iOS,IE,Glasgow,192.0.2.177,4,False,13,False,G5BZIT4MRXG
SWP9GZBJE,UTG2DW4EH,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09 06:16:11,iOS,ES,Birmingham,192.0.2.6,1,False,30,False,
SHT7E410V,UWDUEXHI1,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 21:18:34,Android,GB,Madrid,192.0.2.139,1,True,4,False,GN2Q3KTARC4
SYP988CZ0,UA7PV3JB7,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741426822279,Android,GB,Manchester,192.0.2.8,1,False,95,True,
SUEO8APC9,U3AHG3D7J,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09T18:49:15.084226+00:00Z,iOS,GB,Manchester,192.0.2.200,1,False,79,True,
SE5PJIQXU,USS9HALLE,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,08/03/2025 09:21,Android,GB,Dublin,192.0.2.55,2,False,0,False,
S0HTV1GM3,U9EHD00X2,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,09/03/2025 10:41,Android,GB,Leeds,192.0.2.148,1,False,12,False,
SEPPPUNOP,U8DAZOQVN,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741422368603,iOS,GB,Birmingham,192.0.2.233,2,False,29,False,
S4IJZ2QNI,U54EV9ZQF,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09T18:49:35.443277+00:00Z,Android,GB,Madrid,192.0.2.158,1,False,61,True,
SAOSZ9VPH,UDW40S80C,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/pricing,1741422985956,iOS,GB,Madrid,192.0.2.9,1,False,28,False,
SH5TF9J6Y,U0KZHVVP5,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-08 16:01:24,Android,ES,Manchester,192.0.2.199,1,True,2,False,
S3XG6MH93,U693SVEX9,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-08T20:25:39.053986+00:00Z,iOS,ES,London,192.0.2.55,2,False,43,False,
SRV932YZB,UUXUAU5CW,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/pricing,08/03/2025 16:56,Android,GB,Madrid,192.0.2.252,1,True,2,False,G1O22TZ084V
SZLJVI2DN,UXMJW58SK,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10 02:41:18,iOS,GB,Manchester,192.0.2.142,1,False,64,False,
SUFNDX4AC,UK358SF6X,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08 21:52:11,iOS,GB,Birmingham,192.0.2.99,3,False,18,True,
SIN2TVQ0D,UTW5UVFL5,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,1741436631946,iOS,IE,Birmingham,192.0.2.82,2,False,127,True,
SJEMX7QXB,UZDLCZTYM,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 12:03:16,iOS,IE,Dublin,192.0.2.22,2,False,17,False,
SPB7K7G6T,UIY8PW3AI,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741544701480,iOS,IE,Manchester,192.0.2.41,1,False,39,False,
S1U83A4IL,U27BPEWEV,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-08T23:36:09.376483+00:00Z,Desktop,GB,Glasgow,192.0.2.218,2,False,26,False,
SR3OUAR6Q,UV96GTGD6,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08 20:13:54,Desktop,United Kingdom,Glasgow,192.0.2.239,2,False,28,False,
SVM9803CE,UEP948HHA,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08 10:24:38,Android,GB,Glasgow,192.0.2.187,1,False,29,False,
SYZQQKBQW,U4543RGJ0,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/blog/creator-stories,2025-03-08 13:02:19,iOS,GB,London,192.0.2.243,3,False,36,True,
S6LKG8V3C,U097DN9T8,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08 08:55:30,Android,GB,Glasgow,192.0.2.143,6,False,28,False,G5J3AO7JNUI
SZXD7CZMF,U1WP0YHTV,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08T19:01:54.882925+00:00Z,Android,IE,Birmingham,192.0.2.252,1,False,70,True,
S2JWU3D9T,UC23MO4KG,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09 23:15:43,iOS,GB,Dublin,192.0.2.226,1,False,36,False,
S9A4LCJID,U7XIIDVEP,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/blog/creator-stories,10/03/2025 04:33,iOS,GB,Leeds,192.0.2.48,2,False,20,False,
SDURCI24D,UO9NE5R7K,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09 12:29:48,iOS,GB,Madrid,192.0.2.190,2,False,6,False,
S34SRT2FI,ULCEGQ85Q,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 11:31:18,Desktop,IE,Manchester,192.0.2.52,2,False,60,False,
SLHXG7H67,U04CXAZ8A,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/blog/creator-stories,2025-03-10T06:27:01.283890+00:00Z,iOS,United Kingdom,London,192.0.2.235,1,True,1,False,
SQVF4ZQU1,UQK6A1CP2,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,10/03/2025 00:49,Android,GB,London,192.0.2.69,2,True,72,False,
STW8OHYVY,UY8UFTWWA,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741459948529,iOS,IE,Birmingham,192.0.2.112,1,False,63,True,
S3HKAH9HQ,UIBMNI7ND,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09T09:41:07.531047+00:00Z,iOS,GB,London,192.0.2.53,1,False,77,False,
S5TWPIMXM,U9Q8Q4HIK,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/pricing,2025-03-09T15:35:51.453762+00:00Z,Android,GB,Dublin,192.0.2.252,2,False,21,False,
SC90X4FFT,U3R3Y4EJL,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,09/03/2025 07:57,Android,GB,London,192.0.2.231,4,False,18,False,
S3RE7Q9AG,UGV3TXHU4,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10 02:14:48,iOS,GB,Madrid,192.0.2.239,2,False,122,True,
S7JUYIND2,UEKXWS41H,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08 15:49:47,iOS,GB,Birmingham,192.0.2.168,1,False,78,False,GC7AYU81DN7
SP8N0UU9Y,UY627BKHF,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,10/03/2025 03:18,Android,GB,Madrid,192.0.2.110,3,False,37,False,
SK8P0Z5ZB,USXF4KRC5,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10 06:16:28,iOS,GB,Leeds,192.0.2.5,3,False,5,False,
SNF2LOV3F,U6ILEUVSB,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09T23:49:49.175689+00:00Z,Android,GB,Glasgow,192.0.2.145,3,False,89,False,
SNXK7NJ6I,UR9EH2CO2,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09T21:46:09.587197+00:00Z,iOS,United Kingdom,Leeds,192.0.2.21,2,False,93,True,
SJFRBF5U5,URQDJ70SV,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/pricing,2025-03-10 05:28:54,Android,GB,Manchester,192.0.2.165,3,False,13,False,
SUQQFZTL4,U79CNQJ06,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09T07:59:40.424865+00:00Z,iOS,GB,Leeds,192.0.2.83,1,False,34,False,
SGK9AVD1P,UI5IBDCN8,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,09/03/2025 18:06,Android,GB,Glasgow,192.0.2.192,1,False,115,True,
S3YEDBJW8,U5E21R9VE,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,08/03/2025 13:55,Android,GB,London,192.0.2.20,2,False,18,False,
SJ5E26UVA,UW1SEIXCD,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 21:55:25,Desktop,GB,Manchester,192.0.2.18,3,False,2,False,
SNPU9WGUL,UZASLV3QW,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,08/03/2025 19:59,iOS,United Kingdom,Leeds,192.0.2.62,1,False,65,False,
S467ICWA4,UMPYFN2YV,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08 18:07:11,Android,GB,Leeds,192.0.2.142,1,False,28,False,
SAMBB8OL8,UDGYDM7Z5,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09T06:31:53.556482+00:00Z,iOS,GB,Dublin,192.0.2.98,1,True,1,False,
SSBQ4VBE6,UFZ75X3DQ,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09T00:05:12.289695+00:00Z,Android,GB,London,192.0.2.240,3,False,32,True,GW5DUGLFQBX
SX61C5T7R,UAQ0TIRVX,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09 23:43:57,Android,GB,Birmingham,192.0.2.182,1,True,5,False,
S7LTFKNN1,UC5WDDF9L,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/blog/creator-stories,2025-03-10T05:18:26.389577+00:00Z,iOS,GB,London,192.0.2.179,1,False,55,False,
SKE34QE8X,UNJSCNRIP,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08T15:17:52.634063+00:00Z,iOS,United Kingdom,Madrid,192.0.2.194,1,False,25,False,
SANT1UJPS,UBCFCY42C,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09 13:39:56,Android,GB,London,192.0.2.92,2,False,60,False,
SEQI845ZV,UYYH9LN2N,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,08/03/2025 17:50,Android,GB,Leeds,192.0.2.20,2,False,14,False,
SS9AUHLSS,U5N7EMGQ5,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/blog/creator-stories,2025-03-09T21:38:27.734749+00:00Z,iOS,GB,Dublin,192.0.2.201,1,False,68,False,
STBQ0UG9N,ULXJFI13Z,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741495734195,iOS,GB,Leeds,192.0.2.37,5,False,15,False,
SDOBO64Z9,U4SDQZL24,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09T08:20:59.623838+00:00Z,Desktop,GB,Birmingham,192.0.2.11,1,False,23,False,
SG77HTE6R,ULIVMW9PK,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09T00:27:56.586310+00:00Z,Android,GB,Madrid,192.0.2.60,4,False,2,False,
SQZ01DCR5,UT04R7ECO,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,1741575975161,Desktop,GB,Madrid,192.0.2.33,4,False,36,False,
SIN8QFP4G,UKJLEUYRH,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09T04:16:25.082001+00:00Z,Android,GB,London,192.0.2.213,2,False,28,False,
SF1CF71XN,UGBHES9TM,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08T23:03:39.797171+00:00Z,iOS,GB,Glasgow,192.0.2.12,1,False,52,False,
S5B71X17B,UTE49SN3I,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/blog/creator-stories,2025-03-08 13:06:15,iOS,GB,Madrid,192.0.2.126,1,False,27,False,GH8CE2VQBQO
SRCPUQBNS,UTIRCEFTA,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741527197000,iOS,GB,Madrid,192.0.2.139,1,False,73,False,
S9IVTEBVD,U172AM0DP,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08T16:31:40.566864+00:00Z,iOS,GB,London,192.0.2.140,2,False,30,False,
SVS1YVNQH,UQHV9IO3R,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09 02:51:33,iOS,IE,Dublin,192.0.2.127,2,False,92,False,
SM2KF7DM7,UNZ26AU0I,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-08 20:44:10,iOS,IE,Leeds,192.0.2.144,1,True,6,False,
SESXDTL0W,UVGGZ3CPK,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10T01:34:33.128804+00:00Z,Android,GB,Glasgow,192.0.2.207,1,True,5,False,
STYG4FL49,U8B8HB1F1,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-08 13:38:50,iOS,GB,Dublin,192.0.2.29,4,False,40,False,G4G76USGLHH
SWL1U3D4S,UIZOZVFK1,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09T14:01:34.313401+00:00Z,iOS,GB,Leeds,192.0.2.143,3,False,16,False,
SSJVJHI6N,U0JTA7WES,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741535614916,Android,GB,Madrid,192.0.2.128,1,False,61,False,
SZ45C4I2Y,U6298U0YO,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 08:04:27,Android,United Kingdom,Dublin,192.0.2.71,2,False,101,True,
SUXAP8HQC,U3B225J7N,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10T05:20:02.174516+00:00Z,iOS,GB,Birmingham,192.0.2.106,3,False,37,False,
SI8YGZLSC,U2UYMEL0U,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08 19:15:16,iOS,GB,Manchester,192.0.2.69,1,False,18,False,
S02LT9WN9,U8LPLX5YG,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/blog/creator-stories,2025-03-09T18:23:27.996859+00:00Z,iOS,GB,Madrid,192.0.2.186,1,False,75,False,
SCRJVOQTV,UKJGE47EM,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/pricing,1741569007933,iOS,GB,Manchester,192.0.2.56,1,False,55,False,
SJRYFELDE,USXF4KRC5,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09T22:18:40.696529+00:00Z,iOS,United Kingdom,London,192.0.2.121,3,False,60,False,GH61BDXFXYI
SRH5WYWC5,USVR1TJSH,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09T08:41:52.022080+00:00Z,iOS,GB,Glasgow,192.0.2.182,2,False,2,False,
SSY5S2YEJ,UMRK90NZ7,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 13:53:59,Android,United Kingdom,Birmingham,192.0.2.178,1,False,13,False,
SOMQ0661G,UAHMGREXO,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 16:37:14,Android,United Kingdom,Madrid,192.0.2.76,1,False,29,False,
SOA5AIC5W,UWX1I29FI,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-10 00:27:52,Android,GB,Madrid,192.0.2.23,2,False,2,False,GFFN2D2T2MB
SD0S1HKH4,UF0BQJ1ZY,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08T09:45:25.678882+00:00Z,iOS,United Kingdom,Glasgow,192.0.2.93,2,False,45,False,
SP90Q98GR,U3B42HYIS,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-08T18:05:36.509489+00:00Z,iOS,IE,Dublin,192.0.2.156,2,False,56,True,
S4BG4KFTU,U3FUE7J11,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10 04:28:58,iOS,ES,Birmingham,192.0.2.199,1,True,3,False,GL6K0C36V6W
S1TS2G5FM,UGN02CCE7,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10 07:17:49,iOS,GB,Manchester,192.0.2.174,3,False,53,False,
SUZ22VCVT,UESSZNO6J,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741512954931,Android,GB,Birmingham,192.0.2.181,3,False,18,False,
SNUDP9OS1,U0NZHWAGG,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09T19:07:40.263662+00:00Z,iOS,ES,Glasgow,192.0.2.249,1,False,114,True,GQ4B2X1FCSV
SYGU8J38Y,UPQECKG6N,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/pricing,2025-03-09T10:43:33.926770+00:00Z,Android,GB,Manchester,192.0.2.2,1,False,80,False,
S3BWMPT99,U88SUH2R1,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/pricing,09/03/2025 13:37,iOS,GB,London,192.0.2.24,3,False,86,False,GNEPCVIHW7A
SZURPAMSM,UM432RR4E,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,08/03/2025 08:19,Desktop,IE,Leeds,192.0.2.143,3,False,17,False,
S1SG5BGR9,UJ2M7AIL4,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741536167495,Android,GB,Leeds,192.0.2.108,2,False,49,False,
SI0UEKC71,U89HJGWVS,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09T09:07:12.151448+00:00Z,Desktop,GB,Leeds,192.0.2.28,2,False,36,False,
SP4Y8UV92,UD7C77X8V,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,2025-03-09 12:18:14,Android,GB,London,192.0.2.3,1,False,18,False,
SJ5W03PQP,U25KZHAY1,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10 07:27:27,Android,United Kingdom,Manchester,192.0.2.126,4,False,7,False,
SJNTSKCWZ,UO4AEATSI,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741420335551,Android,GB,Dublin,192.0.2.142,2,False,84,True,
S4X7Y6E3L,U281OS2CT,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,09/03/2025 18:09,Android,GB,Dublin,192.0.2.177,1,False,44,False,
SSR4JKOXF,US0OANUD9,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 05:44:00,iOS,GB,Manchester,192.0.2.59,1,False,84,True,
SUYS1WDXR,U7M4IXA3Q,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 07:35:07,Android,GB,London,192.0.2.76,3,False,20,False,GKKUN89EIGQ
SKY5CAELE,UN089PXEV,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/pricing,2025-03-10 02:10:53,Desktop,GB,Madrid,192.0.2.221,1,False,93,True,
SA02LA09W,UL38NH9PP,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,09/03/2025 18:29,Android,GB,Leeds,192.0.2.185,1,False,15,False,G1Z378TNASM
SA9L7AM2Y,URD31RU2R,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09T06:57:24.562231+00:00Z,iOS,United Kingdom,Leeds,192.0.2.175,1,False,60,False,
S671NMPVB,U7C6U90Z1,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08T13:21:32.323620+00:00Z,Android,GB,Leeds,192.0.2.119,1,False,27,False,
SRQ9W96G1,UVU0KYN2R,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10 07:31:52,Android,GB,Dublin,192.0.2.58,4,False,30,False,
SN9O03NPN,UO4C92UXK,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/features/tap-to-pay,10/03/2025 01:39,iOS,GB,Madrid,192.0.2.136,1,True,9,False,
SXGAMUGTL,U0M00NB4T,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741538164749,iOS,ES,Glasgow,192.0.2.147,1,False,26,False,G6VAWOU3E4L
SJBDJT7GK,UXMYFBU0E,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,1741535281958,Android,GB,Leeds,192.0.2.183,1,False,77,True,
SM561WVSX,UO4KOY8MP,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08T17:46:50.589820+00:00Z,iOS,GB,Birmingham,192.0.2.29,1,False,102,False,
SERGXYHIK,U652OQHQ8,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-09T02:37:38.724386+00:00Z,iOS,GB,London,192.0.2.49,2,False,125,True,
S2Z0JJVB7,URNCT1EDY,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741556503440,Android,GB,Glasgow,192.0.2.221,1,False,36,False,
S3Z3JSTVA,UQF4U00W6,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,08/03/2025 23:41,iOS,GB,Manchester,192.0.2.220,2,False,118,True,
SQQATJDCF,UGQF05LC8,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,09/03/2025 14:53,Android,GB,Dublin,192.0.2.142,1,False,68,False,
S4PS4NJBH,U7LM9YPDN,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741583620008,iOS,GB,Birmingham,192.0.2.20,4,False,62,False,
SBN1ELKD8,UEQ64OG2O,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-10 00:01:31,iOS,United Kingdom,Madrid,192.0.2.110,5,False,19,False,G7UMVB8KBX8
SF7KTZ3L5,U5E21R9VE,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,1741503682523,iOS,IE,Dublin,192.0.2.123,1,True,4,False,G50TBHXEXMN
S340QT97V,U0NZHWAGG,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/,2025-03-08 13:19:24,Android,GB,Manchester,192.0.2.36,1,False,48,False,GX92R37ZDNZ
SNFQFRD0H,UDWXHWTWG,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-09 23:49:34,iOS,IE,London,192.0.2.151,1,False,56,False,
SPAD4QKQB,U0M00NB4T,PPTUUYDUG,C001,TikTok,TikTok,ugc,growth,PPTUUYDUG,/signup,2025-03-08 23:09:34,iOS,GB,Madrid,192.0.2.135,2,False,39,False,
